MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,RL,82.0,11287,Sin_Acceso,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,6,1989,1989,Gable,Plywood,Plywood,BrkFace,340.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,421,Unf,0,386,807,Gd,Y,SBrkr,807,1982,0,0,2,1,3,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,84,0,0,Sin_Cerca,1,2007,WD,Normal,228500
20,FV,60.0,7200,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,6,5,2006,2006,Gable,VinylSd,VinylSd,Stone,68.0,Gd,TA,PConc,Gd,TA,No,GLQ,905,Unf,0,357,1262,Gd,Y,SBrkr,0,1262,0,0,2,0,2,Gd,Typ,0,Sin_Chimenea,Attchd,Fin,2,TA,TA,Y,0,120,0,0,Sin_Cerca,5,2006,New,Partial,185000
120,RL,34.0,5063,Sin_Acceso,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Twnhs,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904,Unf,0,410,1314,Ex,Y,SBrkr,0,1314,1,0,2,0,2,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,172,62,0,0,Sin_Cerca,4,2009,ConLw,Normal,207500
20,RL,74.0,9612,Sin_Acceso,Reg,Lvl,Inside,Gtl,Somerst,Feedr,1Fam,1Story,8,5,2008,2009,Gable,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1468,1468,Ex,Y,SBrkr,0,1468,0,0,2,0,3,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,210,150,0,0,Sin_Cerca,12,2009,New,Partial,244600
120,RL,50.0,8012,Sin_Acceso,Reg,Lvl,Inside,Gtl,SawyerW,Norm,TwnhsE,1Story,6,5,1992,1992,Gable,Plywood,ImStucc,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,430,Unf,0,1145,1575,Gd,Y,SBrkr,0,1575,1,0,2,0,2,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,0,0,52,0,Sin_Cerca,7,2007,WD,Normal,179200
160,FV,35.0,4251,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,625,625,Ex,Y,SBrkr,625,1250,0,0,2,1,2,Gd,Typ,0,Sin_Chimenea,Detchd,RFn,2,TA,TA,Y,0,54,0,0,Sin_Cerca,6,2007,New,Partial,164700
50,RL,77.0,9786,Sin_Acceso,IR1,Bnk,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,6,7,1962,1981,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,600,Unf,0,312,912,TA,Y,SBrkr,649,1734,0,0,1,1,3,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,128,GdPrv,6,2006,WD,Normal,159000
20,RL,73.0,8125,Sin_Acceso,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,4,4,1971,1971,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,614,Unf,0,244,858,TA,Y,SBrkr,0,858,0,0,1,0,3,TA,Typ,0,Sin_Chimenea,Sin_Garaje,Sin_Garaje,0,Sin_Garaje,Sin_Garaje,Y,0,0,0,0,Sin_Cerca,6,2006,WD,Normal,88000
20,RL,71.0,9819,Sin_Acceso,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,Gable,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,450,Unf,0,432,882,TA,Y,SBrkr,0,900,0,0,1,0,3,TA,Typ,0,Sin_Chimenea,Detchd,Unf,1,TA,TA,Y,0,0,0,0,MnPrv,2,2010,WD,Normal,122000
70,RL,60.0,8730,Sin_Acceso,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,1Fam,2Story,6,7,1915,2003,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,698,Ex,Y,FuseA,698,1396,0,0,1,0,3,TA,Typ,0,Sin_Chimenea,Detchd,Unf,1,TA,TA,Y,0,0,0,259,Sin_Cerca,7,2007,WD,Normal,153575
60,RL,120.0,15611,Sin_Acceso,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1079,1079,Ex,Y,SBrkr,840,1919,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,RFn,2,Gd,TA,Y,0,51,0,0,Sin_Cerca,7,2006,New,Partial,233230
190,RL,55.0,5687,Grvl,Reg,Bnk,Inside,Gtl,SWISU,Norm,2fmCon,2Story,5,6,1912,2000,Gable,VinylSd,VinylSd,None,0.0,TA,Fa,PConc,TA,Fa,No,Rec,210,Unf,0,570,780,Ex,N,SBrkr,780,1716,1,0,2,0,6,Fa,Typ,0,Sin_Chimenea,Sin_Garaje,Sin_Garaje,0,Sin_Garaje,Sin_Garaje,N,0,184,0,0,Sin_Cerca,3,2008,WD,Normal,135900
50,RL,60.0,11409,Sin_Acceso,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292,Unf,0,476,768,Gd,Y,SBrkr,568,1716,0,0,1,1,3,TA,Min2,1,Gd,Attchd,Unf,1,TA,TA,Y,0,0,0,160,Sin_Cerca,1,2009,WD,Normal,131000
60,RL,80.0,16659,Sin_Acceso,IR1,Lvl,Corner,Gtl,NWAmes,PosA,1Fam,2Story,7,7,1977,1994,Gable,Plywood,Plywood,BrkFace,34.0,TA,TA,CBlock,TA,TA,No,ALQ,795,Unf,0,0,795,Fa,Y,SBrkr,795,2263,1,0,2,1,3,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,0,250,0,0,Sin_Cerca,3,2006,WD,Normal,235000
20,RL,80.0,9600,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1953,1953,Hip,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285,Unf,0,131,1416,TA,Y,SBrkr,0,1644,1,0,1,0,3,TA,Typ,2,Gd,Attchd,Fin,2,TA,TA,Y,110,0,0,0,Sin_Cerca,10,2009,WD,Normal,167000
80,RL,37.0,7937,Sin_Acceso,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,1Fam,SLvl,6,6,1984,1984,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,819,Unf,0,184,1003,TA,Y,SBrkr,0,1003,1,0,1,0,3,TA,Typ,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,120,0,0,0,GdPrv,3,2006,WD,Normal,142500
50,RM,75.0,13710,Sin_Acceso,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,420,Unf,0,490,910,TA,Y,FuseA,648,1558,0,0,1,1,4,TA,Typ,0,Sin_Chimenea,Attchd,Unf,1,TA,TA,Y,289,0,0,0,MnPrv,6,2007,WD,Normal,152000
60,FV,66.0,7399,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,7,5,1997,1998,Hip,VinylSd,VinylSd,BrkFace,1600.0,Gd,TA,PConc,Gd,TA,No,BLQ,649,Unf,0,326,975,Ex,Y,SBrkr,975,1950,0,0,2,1,3,Gd,Typ,1,TA,Detchd,RFn,2,TA,TA,Y,0,10,0,198,Sin_Cerca,6,2007,WD,Normal,239000
60,RL,90.0,11700,Sin_Acceso,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,6,6,1968,1968,Mansard,HdBoard,AsphShn,BrkFace,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,384,Rec,175,143,702,Gd,Y,SBrkr,702,1743,0,1,1,2,3,TA,Typ,1,Gd,Attchd,Unf,2,TA,TA,Y,224,0,0,0,Sin_Cerca,6,2007,WD,Normal,175000
20,RL,80.0,14000,Sin_Acceso,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,6,8,1950,2004,Gable,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,1092,1092,Ex,Y,SBrkr,0,1152,0,1,1,0,3,Gd,Typ,1,Gd,Attchd,Unf,1,TA,TA,Y,0,36,0,0,GdPrv,8,2009,WD,Family,158500
190,RL,90.0,15750,Sin_Acceso,Reg,Lvl,Corner,Gtl,Crawfor,Norm,2fmCon,1Story,5,5,1953,1953,Hip,MetalSd,MetalSd,BrkFace,56.0,TA,TA,CBlock,TA,TA,Mn,BLQ,841,Unf,0,324,1165,TA,Y,SBrkr,0,1336,1,0,1,0,2,TA,Typ,2,Gd,Attchd,Unf,1,TA,TA,Y,0,0,0,0,Sin_Cerca,6,2006,WD,Normal,157000
60,RL,66.0,16226,Sin_Acceso,IR3,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,8,5,1998,1999,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,281,Unf,0,747,1028,Ex,Y,SBrkr,1242,2452,0,0,2,1,4,Gd,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,208,50,0,0,Sin_Cerca,5,2007,WD,Normal,267000
20,RL,118.0,13704,Sin_Acceso,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1541,1541,Ex,Y,SBrkr,0,1541,0,0,2,0,3,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,468,81,0,0,Sin_Cerca,1,2006,WD,Normal,205000
20,RL,70.0,9800,Sin_Acceso,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,894,Unf,0,0,894,TA,Y,SBrkr,0,894,1,0,1,0,3,TA,Typ,0,Sin_Chimenea,Attchd,Unf,2,TA,TA,Y,256,0,0,0,GdWo,7,2006,WD,Abnorml,149900
75,RM,87.0,18386,Sin_Acceso,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CemntBd,CmentBd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1470,1470,Ex,Y,SBrkr,1818,3493,0,0,3,0,3,Gd,Typ,1,Ex,Attchd,Unf,3,TA,TA,Y,302,0,0,0,Sin_Cerca,5,2008,WD,Normal,295000
20,RL,80.0,10386,Sin_Acceso,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2004,2005,Gable,CemntBd,CmentBd,Stone,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,1464,Unf,0,536,2000,Ex,Y,SBrkr,0,2000,1,0,2,0,3,Gd,Typ,0,Sin_Chimenea,Attchd,Fin,3,TA,TA,Y,168,0,0,0,Sin_Cerca,7,2007,WD,Normal,305900
60,RL,116.0,13474,Sin_Acceso,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,1Fam,2Story,7,5,1990,1991,Gable,HdBoard,Plywood,BrkFace,246.0,Gd,TA,CBlock,Gd,TA,No,ALQ,700,Unf,0,0,700,Gd,Y,SBrkr,1121,2243,1,0,2,1,4,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,127,44,224,0,Sin_Cerca,6,2007,WD,Normal,225000
50,RM,60.0,7920,Grvl,IR1,Lvl,Inside,Gtl,IDOTRR,Artery,1Fam,1.5Fin,6,7,1920,1950,Gable,MetalSd,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,319,319,TA,Y,FuseA,371,1406,0,0,1,0,3,Fa,Typ,0,Sin_Chimenea,Sin_Garaje,Sin_Garaje,0,Sin_Garaje,Sin_Garaje,N,0,144,0,0,MnPrv,3,2008,WD,Normal,89500
30,RL,65.5,12342,Sin_Acceso,IR1,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,4,5,1940,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,262,Unf,0,599,861,Ex,Y,SBrkr,0,861,0,0,1,0,1,TA,Typ,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,158,0,0,0,Sin_Cerca,3,2009,WD,Normal,82500
20,RL,90.0,12378,Sin_Acceso,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2003,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,622,1896,Ex,Y,SBrkr,0,1944,1,0,2,0,3,Ex,Typ,3,Ex,Attchd,Fin,3,TA,TA,Y,208,175,0,0,Sin_Cerca,11,2006,WD,Normal,360000
60,RL,65.0,7685,Sin_Acceso,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,518,Unf,0,179,697,Gd,Y,SBrkr,804,1501,0,0,2,1,3,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,190,63,0,0,Sin_Cerca,5,2006,WD,Normal,165600
20,RL,50.0,8000,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1948,2002,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,680,Unf,0,292,972,Ex,Y,SBrkr,0,972,1,0,1,0,2,TA,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,0,0,0,Sin_Cerca,5,2009,WD,Normal,132000
190,RM,65.0,7800,Sin_Acceso,Reg,Lvl,Inside,Gtl,OldTown,Artery,2fmCon,1.5Fin,5,7,1939,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,507,Unf,0,286,793,TA,Y,SBrkr,325,1118,1,0,1,0,3,TA,Typ,1,Gd,Detchd,Unf,2,TA,TA,Y,0,0,0,271,MnPrv,5,2006,WD,Normal,119900
20,RL,150.0,215245,Sin_Acceso,IR3,Low,Inside,Sev,Timber,Norm,1Fam,1Story,7,5,1965,1965,Hip,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1236,Rec,820,80,2136,TA,Y,SBrkr,0,2036,2,0,2,0,3,TA,Typ,2,Gd,Attchd,RFn,2,TA,TA,Y,0,0,0,0,Sin_Cerca,6,2009,WD,Normal,375000
70,RM,60.0,9600,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,7,7,1925,1990,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,16,Unf,0,712,728,Ex,Y,SBrkr,809,1641,0,1,1,1,3,Ex,Typ,1,Gd,Detchd,Unf,2,Fa,TA,Y,0,0,234,0,Sin_Cerca,8,2006,WD,Normal,178000
60,RL,71.0,7795,Sin_Acceso,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,425,Unf,0,291,716,Ex,Y,SBrkr,716,1432,1,0,2,1,3,Gd,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,100,51,0,0,Sin_Cerca,7,2009,WD,Normal,188500
60,RL,94.0,13005,Sin_Acceso,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,2Story,7,7,1980,1980,Gable,CemntBd,CmentBd,BrkFace,278.0,Gd,TA,CBlock,Gd,TA,No,GLQ,692,Unf,0,153,845,TA,Y,SBrkr,1200,2353,1,0,2,1,4,Ex,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,288,195,0,0,GdPrv,8,2009,WD,Normal,260000
60,FV,75.0,9000,Sin_Acceso,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1088,1088,Ex,Y,SBrkr,871,1959,0,0,2,1,3,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,208,46,0,0,Sin_Cerca,12,2007,WD,Normal,270000
60,RL,90.0,9900,Sin_Acceso,Reg,Low,Inside,Mod,NoRidge,Norm,1Fam,2Story,7,5,1993,1993,Gable,HdBoard,HdBoard,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,987,Unf,0,360,1347,Ex,Y,SBrkr,1274,2646,1,0,2,1,4,Gd,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,340,60,144,0,Sin_Cerca,4,2009,WD,Normal,260000
80,RL,80.0,14115,Sin_Acceso,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,SLvl,7,5,1980,1980,Gable,Plywood,Plywood,BrkFace,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1036,Unf,0,336,1372,TA,Y,SBrkr,0,1472,1,0,2,0,3,TA,Typ,2,TA,Attchd,Unf,2,TA,TA,Y,233,48,0,0,Sin_Cerca,6,2009,WD,Normal,187500
60,RL,111.0,16259,Sin_Acceso,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Gable,VinylSd,VinylSd,Stone,370.0,TA,TA,PConc,Ex,Gd,Av,Unf,0,Unf,0,1249,1249,Ex,Y,SBrkr,1347,2596,0,0,3,1,4,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,3,TA,TA,Y,240,154,0,0,Sin_Cerca,9,2006,New,Partial,342643
60,RL,99.0,12099,Sin_Acceso,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,388.0,Gd,TA,PConc,Ex,TA,Av,GLQ,970,Unf,0,166,1136,Ex,Y,SBrkr,1332,2468,1,0,2,1,4,Gd,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,184,154,0,0,Sin_Cerca,6,2007,WD,Normal,354000
60,RL,86.0,10380,Sin_Acceso,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,1986,1987,Gable,Plywood,Plywood,BrkFace,172.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,28,ALQ,1474,0,1502,Ex,Y,SBrkr,1177,2730,1,0,2,1,4,Gd,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,201,96,0,0,MnPrv,8,2007,WD,Normal,301000
20,RM,49.0,5820,Sin_Acceso,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,3,8,1955,2005,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,256,Unf,0,906,1162,Ex,Y,SBrkr,0,1163,1,0,1,0,3,TA,Typ,0,Sin_Chimenea,Attchd,Unf,1,Fa,TA,Y,142,98,0,0,Sin_Cerca,7,2006,WD,Normal,126175
80,RL,96.0,11275,Sin_Acceso,Reg,Lvl,Corner,Gtl,NAmes,PosN,1Fam,SLvl,7,7,1967,2007,Mansard,Wd Sdng,Wd Sdng,BrkFace,300.0,Gd,Gd,CBlock,Gd,TA,No,Unf,0,Unf,0,710,710,Ex,Y,SBrkr,1080,2978,0,0,2,1,5,Gd,Typ,1,Gd,BuiltIn,Fin,2,TA,TA,Y,240,0,0,0,Sin_Cerca,6,2010,WD,Normal,242000
45,RM,50.0,5000,Sin_Acceso,Reg,Lvl,Inside,Gtl,IDOTRR,RRAe,1Fam,1.5Unf,5,6,1941,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,116,Unf,0,604,720,Po,N,FuseF,0,803,0,0,1,0,2,TA,Typ,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,0,0,244,0,Sin_Cerca,12,2007,WD,Normal,87000
120,RL,32.0,10846,Sin_Acceso,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1619,Unf,0,100,1719,Ex,Y,SBrkr,0,1719,2,0,1,1,1,Gd,Typ,2,Gd,Attchd,Fin,2,TA,TA,Y,122,30,0,0,Sin_Cerca,5,2008,Con,Normal,324000
20,RL,80.0,11600,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1960,1960,Hip,Wd Sdng,Wd Sdng,BrkFace,175.0,TA,TA,CBlock,TA,TA,No,Rec,565,Unf,0,818,1383,TA,Y,SBrkr,0,1383,0,0,1,1,3,TA,Typ,0,Sin_Chimenea,Attchd,RFn,1,TA,TA,Y,0,45,0,0,Sin_Cerca,4,2006,WD,Normal,145250
75,RL,52.0,11888,Pave,IR1,Bnk,Inside,Gtl,BrkSide,PosN,1Fam,2.5Unf,6,6,1916,1994,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,844,844,Gd,N,FuseA,689,2134,0,0,2,0,5,Gd,Typ,0,Sin_Chimenea,Detchd,Unf,2,TA,TA,Y,0,60,268,0,Sin_Cerca,7,2009,WD,Normal,214500
70,RM,60.0,6402,Sin_Acceso,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,1Fam,2Story,5,5,1920,1950,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0,Unf,0,596,596,TA,N,SBrkr,596,1192,0,0,1,0,3,TA,Typ,0,Sin_Chimenea,Detchd,Unf,1,Fa,Fa,N,0,0,137,0,GdWo,7,2009,WD,Normal,78000
90,RL,73.0,10624,Sin_Acceso,IR1,Lvl,Inside,Gtl,NAmes,Norm,Duplex,1Story,5,4,1964,1964,Gable,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,GLQ,40,Rec,264,1424,1728,TA,Y,SBrkr,0,1728,0,1,2,0,6,TA,Typ,0,Sin_Chimenea,Detchd,Unf,1,TA,TA,Y,155,0,0,0,Sin_Cerca,11,2007,WD,Normal,119000
20,RL,70.0,8176,Sin_Acceso,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,6,1958,1992,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,846,Unf,0,210,1056,Fa,Y,SBrkr,0,1056,1,0,1,0,3,TA,Typ,0,Sin_Chimenea,Attchd,RFn,1,TA,TA,Y,0,0,0,0,Sin_Cerca,8,2007,WD,Normal,139000
20,RL,85.0,10655,Sin_Acceso,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,8,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,1124,Unf,479,1603,3206,Ex,Y,SBrkr,0,1629,1,0,2,0,3,Gd,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,0,0,0,0,Sin_Cerca,10,2009,WD,Normal,284000
120,RM,59.0,8198,Sin_Acceso,Reg,Lvl,FR3,Gtl,NridgHt,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,720,Unf,0,638,1358,Ex,Y,SBrkr,0,1358,1,0,2,0,2,Gd,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,192,30,0,0,Sin_Cerca,7,2008,WD,Normal,207000
60,RL,59.0,9042,Sin_Acceso,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,828,Unf,0,115,943,Gd,Y,SBrkr,695,1638,1,0,2,1,3,TA,Typ,2,TA,Attchd,Fin,2,TA,TA,Y,100,38,0,0,Sin_Cerca,7,2008,WD,Normal,192000
190,RL,85.0,164660,Sin_Acceso,IR1,HLS,Corner,Sev,Timber,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249,BLQ,147,103,1499,Ex,Y,SBrkr,167,1786,2,0,2,0,3,TA,Typ,2,Gd,Attchd,Fin,2,TA,TA,Y,670,0,0,0,Sin_Cerca,8,2008,WD,Normal,228950
20,RL,86.0,14157,Sin_Acceso,IR1,HLS,Corner,Gtl,StoneBr,Norm,1Fam,1Story,9,5,2005,2006,Hip,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249,Unf,0,673,1922,Ex,Y,SBrkr,0,1922,1,0,2,0,3,Gd,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,178,51,0,0,Sin_Cerca,7,2007,WD,Normal,377426
20,RL,70.0,9135,Sin_Acceso,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2002,2003,Gable,VinylSd,VinylSd,BrkFace,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,810,Unf,0,726,1536,Ex,Y,SBrkr,0,1536,1,0,2,0,3,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,192,74,0,0,Sin_Cerca,12,2008,WD,Normal,214000
20,RL,91.0,14145,Sin_Acceso,Reg,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,1Story,7,7,1984,1998,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,1208,Ex,Y,SBrkr,0,1621,1,0,2,0,3,Gd,Typ,0,Sin_Chimenea,Attchd,RFn,2,TA,TA,Y,108,45,0,0,Sin_Cerca,5,2006,WD,Normal,202500
20,RL,66.0,12400,Sin_Acceso,IR1,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,7,1958,1998,Hip,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585,Unf,0,630,1215,TA,Y,FuseA,0,1215,0,0,1,0,3,TA,Typ,0,Sin_Chimenea,Attchd,Unf,1,TA,TA,Y,0,0,0,234,Sin_Cerca,6,2009,WD,Normal,155000
